RatingID,ParentRatingID,LBRatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverParent,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsParent,TotalAssetsLBR
2940786,2940786,null,1171380000,1171380000,1171380000,null,4059025000,4059025000,4059025000,null
2902866,2902866,null,9895000,9895000,9895000,null,6681000,6681000,6681000,null
2867720,2867720,null,368841000,368841000,368841000,null,77617000,77617000,77617000,null
2953452,2953452,null,27321000,27321000,27321000,null,9880000,9880000,9880000,null
2921665,2921665,null,16169000,16169000,16169000,null,6985000,6985000,6985000,null
2915756,2915756,null,4967000,4967000,4967000,null,3189000,3189000,3189000,null
2828477,2828477,null,731000,731000,731000,null,1903000,1903000,1903000,null
2858733,2858733,null,9793000,9793000,9793000,null,4788000,4788000,4788000,null
2800177,2800177,null,144010868.037663,144010868.037663,144010868.037663,null,103101500.441306,103101500.441306,103101500.441306,null
2744366,2744366,null,57132000,57132000,57132000,null,48566000,48566000,48566000,null
2942381,2942381,null,1924624000,1924624000,1924624000,null,1177805000,1177805000,1177805000,null
2891857,2891857,null,77696000,77696000,77696000,null,35262000,35262000,35262000,null
2952196,2952196,null,193337000,193337000,193337000,null,511980000,511980000,511980000,null
2799547,2799547,null,4018000,4018000,4018000,null,9905000,9905000,9905000,null
2935345,2935345,null,3789000,3789000,3789000,null,3042000,3042000,3042000,null
2869374,2869374,null,4791000,4791000,4791000,null,79615000,79615000,79615000,null
2887205,2887205,null,12627000,12627000,12627000,null,18221000,18221000,18221000,null
2902312,2902312,null,8502000,8502000,8502000,null,168942000,168942000,168942000,null
2757501,2757501,null,12019000,12019000,12019000,null,1583000,1583000,1583000,null
2903628,2903628,null,253030000,253030000,253030000,null,103143000,103143000,103143000,null
2892808,2892808,null,214014060.159041,214014060.159041,214014060.159041,null,111978794.514233,111978794.514233,111978794.514233,null
2881958,2881958,null,1098100000,1098100000,1098100000,null,3186500000,3186500000,3186500000,null
2836716,2836716,null,123518000,123518000,123518000,null,39588000,39588000,39588000,null
2934899,2934899,null,7131000,7131000,7131000,null,5155000,5155000,5155000,null
2719909,2719909,null,5297000,5297000,5297000,null,24100000,24100000,24100000,null
2871543,2871543,null,190411000,190411000,190411000,null,997474000,997474000,997474000,null
2794493,2794493,null,72005000,72005000,72005000,null,85460000,85460000,85460000,null
2894721,2894721,null,1103000,1103000,1103000,null,18613000,18613000,18613000,null
2912654,2912654,null,5076000,5076000,5076000,null,14755000,14755000,14755000,null
2875566,2875566,null,1886000,1886000,1886000,null,4146000,4146000,4146000,null
2815286,2815286,null,855000,855000,855000,null,595000,595000,595000,null
2884274,2884274,null,null,null,null,null,208085000,208085000,208085000,null
2889328,2889328,null,4996000,4996000,4996000,null,3083000,3083000,3083000,null
2955020,2955020,null,6204000,6204000,6204000,null,9042000,9042000,9042000,null
2837328,2837328,null,798481000,798481000,798481000,null,968193000,968193000,968193000,null
2809000,2809000,null,13381000,13381000,13381000,null,4285000,4285000,4285000,null
2884437,2884437,null,140570000,140570000,140570000,null,27853000,27853000,27853000,null
2922468,2922468,null,21387000,21387000,21387000,null,21312000,21312000,21312000,null
2940479,2940479,null,11984000,11984000,11984000,null,235186000,235186000,235186000,null
2921004,2921004,null,4987000,4987000,4987000,null,18264000,18264000,18264000,null
2892955,2892955,null,240292000,240292000,240292000,null,169407000,169407000,169407000,null
2874636,2874636,null,29849000,29849000,29849000,null,43034000,43034000,43034000,null
2907561,2907561,null,105594000,105594000,105594000,null,56626000,56626000,56626000,null
2879614,2879614,null,2490492.10556644,2490492.10556644,2490492.10556644,null,1501671.0844762,1501671.0844762,1501671.0844762,null
2864489,2864489,null,1971782000,1971782000,1971782000,null,443924000,443924000,443924000,null
2925414,2925414,null,5249927.59918911,5249927.59918911,5249927.59918911,null,4418187.08369534,4418187.08369534,4418187.08369534,null
2953584,2953584,null,31780000,31780000,31780000,null,32016000,32016000,32016000,null
2910951,2910951,null,200242000,200242000,200242000,null,119724000,119724000,119724000,null
2927252,2927252,null,99738385.2052324,99738385.2052324,99738385.2052324,null,223251123.660251,223251123.660251,223251123.660251,null
2950565,2950565,null,2424000,2424000,2424000,null,7677000,7677000,7677000,null
2789017,2789017,null,464000,464000,464000,null,209487000,209487000,209487000,null
2921399,2921399,null,1098600000,1098600000,1098600000,null,1765359000,1765359000,1765359000,null
2877601,2877601,null,45549000,45549000,45549000,null,180014000,180014000,180014000,null
2918696,2918696,null,1336000,1336000,1336000,null,7686000,7686000,7686000,null
2895504,2895504,null,1432000,1432000,1432000,null,6418000,6418000,6418000,null
2866386,2866386,null,72263000,72263000,72263000,null,36880000,36880000,36880000,null
2859166,2859166,null,75929000,75929000,75929000,null,64725000,64725000,64725000,null
2910073,2910073,null,14432000,14432000,14432000,null,9237000,9237000,9237000,null
2731424,2731424,null,5606000,5606000,5606000,null,6009000,6009000,6009000,null
2951323,2951323,null,6500000,6500000,6500000,null,3084000,3084000,3084000,null
2907198,2907198,null,3736000,3736000,3736000,null,2266000,2266000,2266000,null
2882000,2882000,null,39522000,39522000,39522000,null,22577000,22577000,22577000,null
2934443,2934443,null,300000000,300000000,300000000,null,300000000,300000000,300000000,null
2899881,2899881,null,4546000,4546000,4546000,null,4757000,4757000,4757000,null
2903098,2903098,null,4443000,4443000,4443000,null,5779000,5779000,5779000,null
2862289,2862289,null,336380000,336380000,336380000,null,2353969000,2353969000,2353969000,null
2835967,2835967,null,901000,901000,901000,null,3469000,3469000,3469000,null
2870927,2870927,null,990000,990000,990000,null,4711000,4711000,4711000,null
2906572,2906572,null,6960000,6960000,6960000,null,6168000,6168000,6168000,null
2958817,2958817,null,1713000,1713000,1713000,null,6797000,6797000,6797000,null
2917757,2917757,null,3834000,3834000,3834000,null,2603000,2603000,2603000,null
2855286,2855286,null,14500000,14500000,14500000,null,9403000,9403000,9403000,null
2827629,2827629,null,46101000,46101000,46101000,null,497781000,497781000,497781000,null
2833421,2833421,null,23509311.4642064,23509311.4642064,23509311.4642064,null,23987698.6160943,23987698.6160943,23987698.6160943,null
2843288,2843288,null,143121750.128824,143121750.128824,143121750.128824,null,769694102.215768,769694102.215768,769694102.215768,null
2918982,2918982,null,9161000000,9161000000,9161000000,null,14917000000,14917000000,14917000000,null
2954913,2954913,null,72000,72000,72000,null,10438000,10438000,10438000,null
2923132,2923132,null,33534000,33534000,33534000,null,41050000,41050000,41050000,null
2854895,2854895,null,68154000,68154000,68154000,null,50274000,50274000,50274000,null
2906335,2906335,null,458000,458000,458000,null,2512000,2512000,2512000,null
2785213,2785213,null,18911000,18911000,18911000,null,9867000,9867000,9867000,null
2807105,2807105,null,1272000,1272000,1272000,null,1508000,1508000,1508000,null
2858674,2858674,null,15087000000,15087000000,15087000000,null,13774000000,13774000000,13774000000,null
2887371,2887371,null,1196000,1196000,1196000,null,11338000,11338000,11338000,null
2884893,2884893,null,8191000000,8191000000,8191000000,null,23141000000,23141000000,23141000000,null
2746252,2746252,null,4853000,4853000,4853000,null,4669000,4669000,4669000,null
2885746,2885746,null,154486000,154486000,154486000,null,114234000,114234000,114234000,null
2889890,2889890,null,164345000,164345000,164345000,null,4467805000,4467805000,4467805000,null
2791178,2791178,null,4010000,4010000,4010000,null,4235000,4235000,4235000,null
2913243,2913243,null,107930856.794866,107930856.794866,107930856.794866,null,514268047.03237,514268047.03237,514268047.03237,null
2921157,2921157,null,872124000,872124000,872124000,null,281595000,281595000,281595000,null
2923960,2923960,null,77367000,77367000,77367000,null,47808000,47808000,47808000,null
2920647,2920647,null,26696000,26696000,26696000,null,5743000,5743000,5743000,null
2885099,2885099,null,117316000,117316000,117316000,null,38435000,38435000,38435000,null
2793259,2793259,null,9299000,9299000,9299000,null,8235000,8235000,8235000,null
2937282,2937282,null,3132757000,3132757000,3132757000,null,2285074000,2285074000,2285074000,null
2752075,2752075,null,46056000,46056000,46056000,null,200796000,200796000,200796000,null
2825940,2825940,null,6183000,6183000,6183000,null,3990000,3990000,3990000,null
2740623,2740623,null,8750000,8750000,8750000,null,4213000,4213000,4213000,null
2924279,2924279,null,427029000,427029000,427029000,null,1732524000,1732524000,1732524000,null
2858122,2858122,null,6962000,6962000,6962000,null,4614000,4614000,4614000,null
2930738,2930738,null,1030000,1030000,1030000,null,1768000,1768000,1768000,null
2929555,2929555,null,402000,402000,402000,null,3285000,3285000,3285000,null
2908962,2908962,null,4305000,4305000,4305000,null,2759000,2759000,2759000,null
2947382,2947382,null,3366000,3366000,3366000,null,30956000,30956000,30956000,null
2939791,2939791,null,7196000,7196000,7196000,null,3677000,3677000,3677000,null
2939994,2939994,null,26756000,26756000,26756000,null,18145000,18145000,18145000,null
2925430,2925430,null,1129000,1129000,1129000,null,2191000,2191000,2191000,null
2910333,2910333,null,407000,407000,407000,null,6267000,6267000,6267000,null
2878319,2878319,null,26368000,26368000,26368000,null,15430000,15430000,15430000,null
2750754,2750754,null,21166000,21166000,21166000,null,5045000,5045000,5045000,null
2871675,2871675,null,237106000,237106000,237106000,null,152474000,152474000,152474000,null
2819163,2819163,null,9420000,9420000,9420000,null,57154000,57154000,57154000,null
2849397,2849397,null,2233000,2233000,2233000,null,1997000,1997000,1997000,null
2845315,2845315,null,87753000,87753000,87753000,null,26509000,26509000,26509000,null
2920673,2920673,null,4128000,4128000,4128000,null,3547000,3547000,3547000,null
2902436,2902436,null,7866000,7866000,7866000,null,4986000,4986000,4986000,null
2902378,2902378,null,8721000,8721000,8721000,null,2825000,2825000,2825000,null
2931732,2931732,null,1971000,1971000,1971000,null,3665000,3665000,3665000,null
2951950,2951950,null,26183000,26183000,26183000,null,25571000,25571000,25571000,null
2881701,2881701,null,156431000,156431000,156431000,null,1480514000,1480514000,1480514000,null
2854651,2854651,null,11706860220.089,11706860220.089,11706860220.089,null,523296651.837977,523296651.837977,523296651.837977,null
2924041,2924041,null,13983000,13983000,13983000,null,24735000,24735000,24735000,null
2935840,2935840,null,35843000,35843000,35843000,null,35757000,35757000,35757000,null
2890870,2890870,null,22394000,22394000,22394000,null,10915000,10915000,10915000,null
2935894,2935894,null,338531944.360812,338531944.360812,338531944.360812,null,8067321009.21298,8067321009.21298,8067321009.21298,null
2757493,2757493,null,181777000,181777000,181777000,null,96234000,96234000,96234000,null
2876579,2876579,null,3250000,3250000,3250000,null,2725000,2725000,2725000,null
2897048,2897048,null,null,null,null,null,689896000,689896000,689896000,null
2909127,2909127,null,54509000,54509000,54509000,null,9243000,9243000,9243000,null
2910247,2910247,null,1969000,1969000,1969000,null,20698000,20698000,20698000,null
2898936,2898936,null,28391000,28391000,28391000,null,25108000,25108000,25108000,null
2870972,2870972,null,9974000,9974000,9974000,null,7927000,7927000,7927000,null
2888081,2888081,null,380000,380000,380000,null,12540000,12540000,12540000,null
2876962,2876962,null,286487000,286487000,286487000,null,207956000,207956000,207956000,null
2938296,2938296,null,459812000,459812000,459812000,null,785504000,785504000,785504000,null
2900617,2900617,null,27377000,27377000,27377000,null,7499000,7499000,7499000,null
2921078,2921078,null,79430000,79430000,79430000,null,31595000,31595000,31595000,null
2936189,2936189,null,2548000,2548000,2548000,null,6009000,6009000,6009000,null
2923128,2923128,null,6682000,6682000,6682000,null,3228000,3228000,3228000,null
2954502,2954502,null,42166000,42166000,42166000,null,32333000,32333000,32333000,null
2934642,2934642,null,9872000,9872000,9872000,null,4603000,4603000,4603000,null
2897546,2897546,null,156100000,156100000,156100000,null,841700000,841700000,841700000,null
2940175,2940175,null,14892000,14892000,14892000,null,9334000,9334000,9334000,null
2855040,2855040,null,null,null,null,null,3406667566.47321,3406667566.47321,3406667566.47321,null
2798951,2798951,null,1638000,1638000,1638000,null,1661000,1661000,1661000,null
2931408,2931408,null,29821000000,29821000000,29821000000,null,53773000000,53773000000,53773000000,null
2915986,2915986,null,9468000,9468000,9468000,null,3511000,3511000,3511000,null
2858982,2858982,null,125186000,125186000,125186000,null,2932441000,2932441000,2932441000,null
2916742,2916742,null,878000,878000,878000,null,2844000,2844000,2844000,null
2892275,2892275,null,7867000,7867000,7867000,null,9663000,9663000,9663000,null
2916232,2916232,null,1184000,1184000,1184000,null,998000,998000,998000,null
2870283,2870283,null,6443135.47802447,6443135.47802447,6443135.47802447,null,1975532.39691889,1975532.39691889,1975532.39691889,null
2884145,2884145,null,3893050.59352311,3893050.59352311,3893050.59352311,null,1971879.68191771,1971879.68191771,1971879.68191771,null
2950375,2950375,null,65617000,65617000,65617000,null,50591000,50591000,50591000,null
2851629,2851629,null,15127800,15127800,15127800,null,18894000,18894000,18894000,null
2954822,2954822,null,8934000,8934000,8934000,null,12897000,12897000,12897000,null
2875278,2875278,null,70512000,70512000,70512000,null,195841000,195841000,195841000,null
2844328,2844328,null,40532000,40532000,40532000,null,33346000,33346000,33346000,null
2902643,2902643,null,927184000,927184000,927184000,null,1540942000,1540942000,1540942000,null
2830467,2830467,null,2336000,2336000,2336000,null,4991000,4991000,4991000,null
2899936,2899936,null,497735000,497735000,497735000,null,135877000,135877000,135877000,null
2922159,2922159,null,8973000,8973000,8973000,null,7993000,7993000,7993000,null
2911829,2911829,null,458869000,458869000,458869000,null,143362000,143362000,143362000,null
2755275,2755275,null,1013000,1013000,1013000,null,809000,809000,809000,null
