RATING_ID,PROCESS_ID,ITERATION_NUMBER,CALCULATION_ID,MODEL_COMPONENT_ID,CALCULATION_PERIOD_ID,MODEL_COMPONENT_ESSENTIAL_TYPE_CODE,MODEL_COMPONENT_ESSENTIAL_GROUP_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_VARIANT_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_VARIANT_NAME,MODEL_COMPONENT_ESSENTIAL_VALUE,MODEL_COMPONENT_ESSENTIAL_VALUE_TYPE,MODEL_COMPONENT_ESSENTIAL_VALUE_CURRENCY
2851169,2272934,1,1198960,5300674,3751883,CorrectedTotalAssets,34,fin,cons,Consolidated,9963000,decimal,null
2777323,2201733,1,1162395,5106245,3492811,TotalAssets,34,fin,cons,Consolidated,8986000,decimal,null
1296603,772892,1,307634,1069342,1206602,TotalAssets,28,fin,cons,Consolidated,26129845315.4539,decimal,null
2808926,2232050,1,1177818,5186250,3778601,Turnover,34,fin,cons,Consolidated,20154000,decimal,null
2705062,2132423,1,1124932,4909831,3406431,TotalAssets,28,fin,cons,Consolidated,355819532540.7,decimal,null
2752603,2177955,1,1149491,5036750,3456567,Turnover,34,fin,cons,Consolidated,15807000,decimal,null
1264609,742316,1,289889,1008717,1113255,Turnover,34,fin,cons,Consolidated,2485000,decimal,null
1388737,861069,1,360045,1270429,1322349,Turnover,34,fin,cons,Consolidated,2800000,decimal,null
2835070,2257373,1,1190735,5256290,3572934,CorrectedTotalAssets,34,fin,cons,Consolidated,6071000,decimal,null
2690625,2118415,1,1117684,4871228,3369271,TotalOperatingIncome,28,fin,cons,Consolidated,4401963778.24756,decimal,null
2796521,2220244,1,1171956,5156485,3521723,TotalAssets,28,fin,cons,Consolidated,74366547002.828,decimal,null
1384356,856811,1,352365,1258566,3617850,TotalAssets,28,fin,cons,Consolidated,25556626506.0241,decimal,null
1237502,716492,1,276800,954917,1070948,TotalAssets,28,fin,cons,Consolidated,11784794478.2116,decimal,null
1292608,769088,1,305687,1061175,1204315,TotalAssets,34,fin,cons,Consolidated,9219000,decimal,null
1270875,748351,1,294303,1023569,3614382,TotalOperatingIncome,28,fin,cons,Consolidated,26625854568.0546,decimal,null
1241032,719690,1,278441,961379,1065578,TotalAssets,34,fin,cons,Consolidated,8073000,decimal,null
1367651,840667,1,344137,1223272,1287827,TotalOperatingIncome,28,fin,cons,Consolidated,1785600000,decimal,null
1241619,720244,1,278708,962408,1021958,Turnover,34,fin,cons,Consolidated,22946000,decimal,null
2790312,2214317,1,1168856,5140432,3523962,TotalAssets,34,fin,cons,Consolidated,19065000,decimal,null
2785377,2209524,1,1166407,5127561,3513563,TotalAssets,34,fin,cons,Consolidated,1174000,decimal,null
2847382,2269246,1,1197097,5290009,3826920,CorrectedTotalAssets,34,fin,cons,Consolidated,463010000,decimal,null
2832049,2254451,1,1189183,5247694,3565755,Turnover,34,fin,cons,Consolidated,1024000,decimal,null
1237379,716369,1,276752,954688,1064532,Turnover,34,fin,cons,Consolidated,4177000,decimal,null
2710961,2138145,1,1127961,4925358,3397072,TotalRevenues,53,fin,cons,Consolidated,1441677850.00524,decimal,null
1243422,721962,1,279535,965611,1055341,TotalAssets,6,fin,cons,Consolidated,34201496402.8777,decimal,null
1216053,695939,1,266515,911945,985191,TotalAssets,28,fin,cons,Consolidated,87263838131.7408,decimal,null
1381528,854054,1,350978,1252270,1309681,CorrectedTotalAssets,34,fin,cons,Consolidated,2016000,decimal,null
2805691,2229091,1,1176214,5178513,3536447,TotalAssets,34,fin,cons,Consolidated,11642000,decimal,null
2764122,2188977,1,1155601,5069584,3482845,TotalAssets,34,fin,cons,Consolidated,5266000,decimal,null
1269672,747172,1,293157,1018313,1117423,Turnover,34,fin,cons,Consolidated,165000,decimal,null
2709789,2137034,1,1127334,4922382,3406150,TotalAssets,34,fin,cons,Consolidated,2032000,decimal,null
2703820,2131243,1,1124349,4906813,3395695,CorrectedTotalAssets,34,fin,cons,Consolidated,28499000,decimal,null
1297356,773604,1,307990,1070694,1154012,CorrectedTotalAssets,34,fin,cons,Consolidated,3080000,decimal,null
1387657,860023,1,356159,1268045,1340026,CorrectedTotalAssets,34,fin,cons,Consolidated,838000,decimal,null
2721188,2147946,1,1133220,4953049,3425114,CorrectedTotalAssets,34,fin,cons,Consolidated,42454000,decimal,null
2836489,2258722,1,1191432,5260115,3572286,Turnover,34,fin,cons,Consolidated,14931000,decimal,null
1401706,873554,1,365769,1291873,1363972,Revenues,6,fin,cons,Consolidated,1109247912.88566,decimal,null
1366285,839493,1,343455,1220616,1320626,CorrectedTotalAssets,34,fin,cons,Consolidated,4246000,decimal,null
1312293,787864,1,315559,1101435,1213339,TotalAssets,34,fin,cons,Consolidated,18992000,decimal,null
1324251,799206,1,321461,1126246,1214450,CorrectedTotalAssets,34,fin,cons,Consolidated,8562000,decimal,null
2697638,2125287,1,1121213,4890242,3378173,TotalAssets,34,fin,cons,Consolidated,1544000,decimal,null
1330863,805460,1,325018,1141089,1238223,CorrectedTotalAssets,34,fin,cons,Consolidated,1728000,decimal,null
2700159,2127741,1,1122486,4897257,3382078,Turnover,34,fin,cons,Consolidated,54236000,decimal,null
1373696,846460,1,347159,1235260,1310782,CorrectedTotalAssets,34,fin,cons,Consolidated,11082000,decimal,null
1377571,850210,1,349088,1243779,1303491,Turnover,34,fin,cons,Consolidated,8948000,decimal,null
2765749,2190575,1,1156460,5074119,3484460,CorrectedTotalAssets,34,fin,cons,Consolidated,12807000,decimal,null
2840198,2262337,1,1193348,5270599,3578756,CorrectedTotalAssets,34,fin,cons,Consolidated,5827000,decimal,null
2689459,2117275,1,1117143,4868334,3367547,TotalOperatingIncome,28,fin,cons,Consolidated,1444102868.58734,decimal,null
2770796,2195402,1,1159026,5088259,3493326,TotalAssets,34,fin,cons,Consolidated,5086000,decimal,null
1395372,867393,1,362816,1279137,1365370,CorrectedTotalAssets,34,fin,cons,Consolidated,11093000,decimal,null
1392198,864362,1,354068,1265930,1351937,TotalAssets,51,fin,cons,Consolidated,1582826000,decimal,null
2711654,2138823,1,1128266,4927093,3423400,TotalAssets,28,fin,cons,Consolidated,35297453409.7459,decimal,null
1364900,838165,1,342788,1217899,1330845,CorrectedTotalAssets,34,fin,cons,Consolidated,5477000,decimal,null
1398467,870398,1,364205,1285478,1384070,Turnover,34,fin,cons,Consolidated,1621000,decimal,null
1308669,784399,1,313630,1093742,1189500,TotalAssets,34,fin,cons,Consolidated,2901000,decimal,null
1387061,859444,1,353624,1263992,1324423,Turnover,34,fin,cons,Consolidated,27775000,decimal,null
2740339,2166473,1,1142967,5004009,3441569,CorrectedTotalAssets,34,fin,cons,Consolidated,20931000,decimal,null
1360031,833494,1,340412,1207814,1276417,Turnover,34,fin,cons,Consolidated,3864000,decimal,null
2728316,2154885,1,1136915,4972835,3427574,TotalAssets,34,fin,cons,Consolidated,14422000,decimal,null
1365258,838499,1,342972,1218487,1305448,CorrectedTotalAssets,34,fin,cons,Consolidated,3370083922.98832,decimal,null
2781755,2206038,1,1164574,5117821,3502154,TotalAssets,34,fin,cons,Consolidated,246686000,decimal,null
2764498,2189349,1,1155781,5070621,3474211,TotalAssets,34,fin,cons,Consolidated,1828000,decimal,null
1278146,755331,1,298612,1030562,1160305,TotalAssets,34,fin,cons,Consolidated,3643000,decimal,null
2750811,2176318,1,1148522,5031825,3473918,Turnover,34,fin,cons,Consolidated,49401000,decimal,null
2778925,2203299,1,1163197,5110634,3509505,Turnover,34,fin,cons,Consolidated,189000,decimal,null
1325128,800028,1,321986,1128533,1214927,TotalAssets,6,fin,cons,Consolidated,45139000,decimal,null
1222401,701989,1,269515,924444,1036558,CorrectedTotalAssets,34,fin,cons,Consolidated,3712000,decimal,null
2834501,2256833,1,1190438,5254678,3576346,TotalAssets,28,fin,cons,Consolidated,2610714033539.28,decimal,null
2775543,2199988,1,1161501,5101426,3521564,Turnover,34,fin,cons,Consolidated,3229000,decimal,null
2770366,2194988,1,1158807,5086961,3500374,CorrectedTotalAssets,34,fin,cons,Consolidated,15501000,decimal,null
1359815,833283,1,340305,1207327,1276076,Turnover,34,fin,cons,Consolidated,26238000,decimal,null
1300793,776887,1,309677,1077592,1161758,Revenues,6,fin,cons,Consolidated,1193000,decimal,null
2764122,2188977,1,1155601,5069584,3482844,Turnover,34,fin,cons,Consolidated,607000,decimal,null
1222539,702122,1,269581,924738,986341,Turnover,34,fin,cons,Consolidated,78377000,decimal,null
1335821,810194,1,327759,1153413,1299288,TotalAssets,34,fin,cons,Consolidated,10730000,decimal,null
1303489,779428,1,310926,1082911,1189282,Turnover,34,fin,cons,Consolidated,136805000,decimal,null
1372879,845695,1,346681,1233614,1295697,CorrectedTotalAssets,51,fin,cons,Consolidated,6354000,decimal,null
1336998,811319,1,328369,1156229,1256078,Turnover,34,fin,cons,Consolidated,34143491.8545335,decimal,null
2718103,2144999,1,1131592,4944892,3407533,CorrectedTotalAssets,34,fin,cons,Consolidated,7864336909.16756,decimal,null
2744891,2170681,1,1145359,5015545,3454518,CorrectedTotalAssets,34,fin,cons,Consolidated,1620000,decimal,null
1300846,776940,1,309696,1077682,1196810,Turnover,34,fin,cons,Consolidated,1119000,decimal,null
1286744,763430,1,302735,1048496,1156642,TotalAssets,34,fin,cons,Consolidated,19575000,decimal,null
2703082,2130516,1,1123965,4904851,3386799,CorrectedTotalAssets,34,fin,cons,Consolidated,16149000,decimal,null
1360866,834301,1,340870,1209562,1278002,Turnover,34,fin,cons,Consolidated,2114000,decimal,null
2687892,2115770,1,1116451,4865139,3366018,TotalAssets,28,fin,cons,Consolidated,18951365417.1705,decimal,null
2741291,2167371,1,1143429,5006099,3453613,TotalAssets,28,fin,cons,Consolidated,11782141503.0891,decimal,null
2849756,2271577,1,1198289,5296786,3591586,TotalAssets,34,fin,cons,Consolidated,11813000,decimal,null
1285376,762172,1,302098,1045898,1170713,Revenues,6,fin,cons,Consolidated,2492000,decimal,null
1271767,749214,1,295163,1076559,1156010,CorrectedTotalAssets,34,fin,cons,Consolidated,4414000,decimal,null
1291168,767696,1,304910,1057801,1136965,TotalAssets,34,fin,cons,Consolidated,25349000,decimal,null
2823638,2246334,1,1185006,5224490,3861425,Turnover,34,fin,cons,Consolidated,3191000,decimal,null
1223260,702809,1,269935,926028,1005542,TotalAssets,34,fin,cons,Consolidated,13883000,decimal,null
1237617,716607,1,276854,955160,1153683,TotalAssets,34,fin,cons,Consolidated,6849000,decimal,null
1312116,787691,1,315475,1101087,1185284,TotalAssets,34,fin,cons,Consolidated,3336000,decimal,null
2722254,2148987,1,1133791,4956032,3418049,TotalAssets,34,fin,cons,Consolidated,4178000,decimal,null
1302851,778812,1,310624,1081665,1176941,Turnover,34,fin,cons,Consolidated,null,decimal,null
1328820,803454,1,323945,1136567,1256608,TotalAssets,34,fin,cons,Consolidated,11991000,decimal,null
1286736,763422,2,304620,1056534,1148375,CorrectedTotalAssets,34,fin,cons,Consolidated,17534000,decimal,null
1262765,740569,1,288937,1004780,1129747,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
2814190,2237165,1,1180432,5200168,3540990,TotalAssets,34,fin,cons,Consolidated,102645805.031152,decimal,null
2687530,2115415,1,1116273,4864227,3365666,TotalOperatingIncome,28,fin,cons,Consolidated,2066747976.49407,decimal,null
2827161,2249736,1,1186676,5233780,3601447,CorrectedTotalAssets,34,fin,cons,Consolidated,2631800000,decimal,null
1388316,860666,1,358459,1269544,1346926,CorrectedTotalAssets,34,fin,cons,Consolidated,11092000,decimal,null
1323991,798950,1,321311,1125533,1212600,CorrectedTotalAssets,51,fin,cons,Consolidated,20323000,decimal,null
2802847,2226314,1,1174842,5171523,3543605,CorrectedTotalAssets,34,fin,cons,Consolidated,157544000,decimal,null
1320433,795520,1,319586,1118308,1228051,Turnover,34,fin,cons,Consolidated,15929000,decimal,null
2742139,2168027,1,1143808,5007898,3466106,Revenues,6,fin,cons,Consolidated,58884000,decimal,null
2843024,2265082,1,1194782,5278101,3860307,TotalAssets,34,fin,cons,Consolidated,17581000,decimal,null
1394292,866363,1,362201,1276729,1355696,TotalAssets,34,fin,cons,Consolidated,30602000,decimal,null
2802571,2226042,1,1174729,5170819,3542381,TotalAssets,34,fin,cons,Consolidated,17221000,decimal,null
2707853,2135164,1,1126364,4917441,3426666,CorrectedTotalAssets,34,fin,cons,Consolidated,6855000,decimal,null
2720057,2146872,1,1132697,4950281,3422196,Turnover,34,fin,cons,Consolidated,19769000,decimal,null
2812969,2235998,1,1179891,5197124,3539869,CorrectedTotalAssets,34,fin,cons,Consolidated,5010000,decimal,null
2742280,2168156,1,1143877,5008275,3454693,TotalAssets,53,fin,cons,Consolidated,91926000000,decimal,null
1371120,845858,1,346782,1233986,1323917,Turnover,34,fin,cons,Consolidated,106173000,decimal,null
1325977,800797,1,322443,1130345,1216466,Turnover,34,fin,cons,Consolidated,9217000,decimal,null
1300858,776952,1,309703,1077712,1212421,Turnover,34,fin,cons,Consolidated,13425000,decimal,null
1267883,745412,1,291358,1559130,1535914,Turnover,34,fin,cons,Consolidated,1673000,decimal,null
2767953,2192734,1,1157577,5080241,3478042,Turnover,34,fin,cons,Consolidated,15261000,decimal,null
2817518,2240372,1,1182007,5208552,3545631,Turnover,34,fin,cons,Consolidated,6719000,decimal,null
1399419,871344,1,364632,1287242,1333781,CorrectedTotalAssets,34,fin,cons,Consolidated,5668000,decimal,null
2765029,2189868,1,1156066,5072052,3506458,TotalAssets,34,fin,cons,Consolidated,26625000,decimal,null
1278851,756009,1,298964,1032055,1107207,Turnover,34,fin,cons,Consolidated,54883000,decimal,null
1342792,816858,1,331367,1169862,1251206,CorrectedTotalAssets,34,fin,cons,Consolidated,2018000,decimal,null
1283651,760577,1,301252,1042349,1143506,TotalAssets,6,fin,cons,Consolidated,178950000,decimal,null
1372561,845387,1,346511,1233002,1312139,TotalAssets,34,fin,cons,Consolidated,1837000,decimal,null
1345759,819685,1,332768,1175990,1256630,CorrectedTotalAssets,34,fin,cons,Consolidated,8888000,decimal,null
1261152,739090,1,288192,1001904,1121116,CorrectedTotalAssets,34,fin,cons,Consolidated,5396000,decimal,null
1333079,807597,1,326258,1146659,1273404,TotalAssets,34,fin,cons,Consolidated,27885000,decimal,null
1352587,826213,1,336540,1190974,1264308,TotalAssets,34,fin,cons,Consolidated,709483.793517407,decimal,null
2732139,2158500,1,1138852,4982186,3429257,Turnover,34,fin,cons,Consolidated,42474845.5428068,decimal,null
1225030,704521,1,270809,929500,986488,TotalAssets,34,fin,cons,Consolidated,2126000,decimal,null
1397769,869710,1,363885,1284021,1344715,Turnover,34,fin,cons,Consolidated,57602000,decimal,null
1246167,724588,1,280880,971021,1077282,Turnover,34,fin,cons,Consolidated,2241000,decimal,null
2798388,2221995,1,1172840,5160688,3536939,TotalAssets,34,fin,cons,Consolidated,1211000,decimal,null
2850019,2271828,1,1198418,5297538,3590794,TotalAssets,34,fin,cons,Consolidated,79327000,decimal,null
2756738,2181859,1,1151548,5047979,3476363,CorrectedTotalAssets,34,fin,cons,Consolidated,22878000,decimal,null
1348231,822052,1,334084,1181192,3770820,TotalAssets,28,fin,cons,Consolidated,10491814671.8147,decimal,null
2725587,2152236,1,1135528,4965561,3419370,TotalAssets,34,fin,cons,Consolidated,62982000,decimal,null
1265640,743320,1,290380,1010739,1179386,CorrectedTotalAssets,34,fin,cons,Consolidated,11891000,decimal,null
1294439,770827,1,306553,1064730,1357502,TotalAssets,34,fin,cons,Consolidated,34449000,decimal,null
2847138,2269007,1,1196948,5289140,3591029,TotalAssets,34,fin,cons,Consolidated,23120000,decimal,null
1232125,711365,1,274285,944462,1067922,CorrectedTotalAssets,34,fin,cons,Consolidated,1798000,decimal,null
1310760,786383,1,314684,1098084,1223670,TotalAssets,34,fin,cons,Consolidated,277547391.805167,decimal,null
1250066,728402,1,282734,979051,1091724,Turnover,34,fin,cons,Consolidated,266000,decimal,null
2714184,2141262,1,1129684,4934695,3402037,Turnover,34,fin,cons,Consolidated,5223000,decimal,null
2738421,2164616,1,1142074,4999308,3438780,Turnover,34,fin,cons,Consolidated,109513000,decimal,null
2805571,2228973,1,1176160,5178195,3531910,Turnover,34,fin,cons,Consolidated,9842000,decimal,null
1233282,712457,1,274764,946382,1007085,Turnover,34,fin,cons,Consolidated,2176000,decimal,null
1283304,760259,1,301085,1041665,1129652,CorrectedTotalAssets,34,fin,cons,Consolidated,1425000,decimal,null
1368513,841495,1,344578,1225013,1305296,Turnover,34,fin,cons,Consolidated,82158000,decimal,null
1382495,854995,1,351427,1254286,1319306,Turnover,34,fin,cons,Consolidated,10787000,decimal,null
2828720,2251234,1,1187486,5237885,3563788,CorrectedTotalAssets,34,fin,cons,Consolidated,7385000,decimal,null
1279781,756891,1,299373,1033899,1130053,TotalAssets,34,fin,cons,Consolidated,50005000,decimal,null
1274985,752340,1,297098,1023711,1608556,TotalAssets,34,fin,cons,Consolidated,18200000,decimal,null
1404928,876647,1,367250,1298440,1342601,TotalAssets,34,fin,cons,Consolidated,779754.640632025,decimal,null
2721107,2147877,1,1133201,4952935,3428832,CorrectedTotalAssets,34,fin,cons,Consolidated,1129900000,decimal,null
2701083,2128617,1,1122939,4899513,3392317,TotalAssets,51,fin,cons,Consolidated,57257000,decimal,null
1398096,870036,1,364046,1284706,3618184,TotalAssets,34,fin,cons,Consolidated,413140,decimal,null
1226167,705644,1,271337,931816,1045423,CorrectedTotalAssets,34,fin,cons,Consolidated,55363000,decimal,null
1291002,767536,1,304841,1057448,1161013,Turnover,34,fin,cons,Consolidated,19337000,decimal,null
2785296,2209445,1,1166369,5127348,3518963,Turnover,34,fin,cons,Consolidated,52349000,decimal,null
1283166,760123,1,301021,1041376,1127121,Revenues,6,fin,cons,Consolidated,1093418000,decimal,null
1373492,846257,1,347062,1234789,1305679,Revenues,6,fin,cons,Consolidated,58708529.9455535,decimal,null
1252325,730604,1,283869,983771,1054159,Turnover,34,fin,cons,Consolidated,41416000,decimal,null
1248189,726580,1,281915,975555,1037229,TotalAssets,28,fin,cons,Consolidated,146185394031.082,decimal,null
1353237,826856,1,336887,1192690,1293317,Turnover,34,fin,cons,Consolidated,5707000,decimal,null
1233155,712330,1,274710,946134,1004763,TotalAssets,34,fin,cons,Consolidated,118000,decimal,null
2726277,2152886,1,1135877,4967365,3423966,TotalAssets,34,fin,cons,Consolidated,1111000,decimal,null
1226679,706131,1,271599,932862,1059123,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1294901,771248,1,306800,1065639,1148212,Turnover,34,fin,cons,Consolidated,13821000,decimal,null
2832419,2254810,1,1189353,5248612,3860680,TotalAssets,34,fin,cons,Consolidated,5777000,decimal,null
2693682,2121401,1,1119257,4879557,3382338,Turnover,34,fin,cons,Consolidated,3135000,decimal,null
1331762,806306,1,325505,1143208,1232937,Turnover,34,fin,cons,Consolidated,2041932,decimal,null
1354542,828145,1,337600,1195898,1267860,Turnover,34,fin,cons,Consolidated,2289000,decimal,null
1267738,745276,1,291260,1014237,1168531,TotalAssets,34,fin,cons,Consolidated,9597000,decimal,null
1333759,808254,1,326596,1148262,1279677,CorrectedTotalAssets,34,fin,cons,Consolidated,2547000,decimal,null
1237474,716464,1,276793,954888,1072223,TotalAssets,34,fin,cons,Consolidated,1054000,decimal,null
1379662,852246,1,350119,1248358,1310070,Revenues,6,fin,cons,Consolidated,13040000,decimal,null
1346116,820035,1,332959,1176799,1283109,TotalAssets,34,fin,cons,Consolidated,4357000,decimal,null
2706230,2133578,1,1125557,4913394,3518581,TotalAssets,34,fin,cons,Consolidated,163118000,decimal,null
1302116,778109,1,310292,1080268,1164528,CorrectedTotalAssets,34,fin,cons,Consolidated,54664000,decimal,null
1341110,815280,1,330505,1166098,1273494,CorrectedTotalAssets,34,fin,cons,Consolidated,9989000,decimal,null
2832820,2255204,1,1189575,5249890,3581322,CorrectedTotalAssets,34,fin,cons,Consolidated,8118000,decimal,null
