EXMPTN_CNDTN_ID,EXMPTN_ID,SRCE_SSTM_CMPNNT_ID,PD_RTNG_MDL,RPRTNG_ENTTY_CD,BSL_II_PRDCT_TYP_CD,RPRTNG_CRTSS_ACCNT_CD,BSL_II_CNTRPRTY_TYP_CD,RTL_CRDT_EXPSR_PRTFL_CD,CSTMR_MRKT_SGMNT_ID,LGD_RTNG_MDL,LGL_ENTTY,EX_FBN_FLG,INTRCMPNY_FLG,CNTRPRTY_ID,DL_SRC_SSTM_CMPNNT_CD,EFFCTV_STATUS,EFFCTV_STRT_DT,EFFCTV_END_DT,BSL_APPRCH,EC_MDL_INPT_INDCTR,EC_PRXD_INDCTR,GLBL_CNTRPRTY_IDNTFR,MIN_TURNOVER,SOURCED_EXEMPTION_ID,PL_NPL_INDICATOR,SPECIALISED_LENDING_TYPE
1135,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1136,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1137,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1138,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1139,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
114,Ex_Non_Material,null,null,220116,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1140,Article_151_8_ECFOU,null,PINLWW05,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1141,Article_151_8_ECFOU,null,PINNWW05,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1142,Article_151_8_ECFOU,null,PINCWW05,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1143,Article_151_8_ECFOU,null,PICOWW01,null,null,null,MDB_B_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1144,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1145,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1146,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1147,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1148,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1149,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
115,Ex_Non_Material,null,null,425021,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1150,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1151,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1152,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1153,Article_151_8_ECFOU,null,PINLWW05,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1154,Article_151_8_ECFOU,null,PINNWW05,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1155,Article_151_8_ECFOU,null,PINCWW05,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1156,Article_151_8_ECFOU,null,PICOWW01,null,null,null,CI,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1157,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1158,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1159,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
116,Ex_Non_Material,null,null,425024,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1160,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1161,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1162,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1163,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1164,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1165,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1166,Article_151_8_ECFOU,null,PINLWW05,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1167,Article_151_8_ECFOU,null,PINNWW05,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1168,Article_151_8_ECFOU,null,PINCWW05,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1169,Article_151_8_ECFOU,null,PICOWW01,null,null,null,CI_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
117,Ex_Non_Material,null,null,228338,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1170,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1171,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1172,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1173,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1174,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1175,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1176,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1177,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1178,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1179,Article_151_8_ECFOU,null,PINLWW05,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
118,Ex_Non_Material,null,null,425053,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1180,Article_151_8_ECFOU,null,PINNWW05,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1181,Article_151_8_ECFOU,null,PINCWW05,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1182,Article_151_8_ECFOU,null,PICOWW01,null,null,null,CI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1183,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1184,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1185,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1186,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1187,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1188,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1189,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
119,Ex_Non_Material,null,null,425054,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1190,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1191,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1192,Article_151_8_ECFOU,null,PINLWW05,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1193,Article_151_8_ECFOU,null,PINNWW05,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1194,Article_151_8_ECFOU,null,PINCWW05,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1195,Article_151_8_ECFOU,null,PICOWW01,null,null,null,CIU_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1196,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1197,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1198,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1199,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
120,Ex_Non_Material,null,null,425062,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1200,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1201,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1202,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1203,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1204,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1205,Article_151_8_ECFOU,null,PINLWW05,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1206,Article_151_8_ECFOU,null,PINNWW05,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1207,Article_151_8_ECFOU,null,PINCWW05,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1208,Article_151_8_ECFOU,null,PICOWW01,null,null,null,CIU_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1209,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
121,Ex_Non_Material,null,null,425142,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1210,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1211,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1212,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1213,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1214,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1215,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1216,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1217,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1218,Article_151_8_ECFOU,null,PINLWW05,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1219,Article_151_8_ECFOU,null,PINNWW05,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
122,Ex_Non_Material,null,null,202943,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1220,Article_151_8_ECFOU,null,PINCWW05,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1221,Article_151_8_ECFOU,null,PICOWW01,null,null,null,EXCHANGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1222,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1223,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1224,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1225,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1226,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1227,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1228,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1229,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
123,Ex_Non_Material,null,null,808554,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1230,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1231,Article_151_8_ECFOU,null,PINLWW05,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1232,Article_151_8_ECFOU,null,PINNWW05,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1233,Article_151_8_ECFOU,null,PINCWW05,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1234,Article_151_8_ECFOU,null,PICOWW01,null,null,null,FI_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1235,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1236,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1237,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1238,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1239,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
124,Ex_Non_Material,null,null,808578,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1240,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1241,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1242,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1243,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1244,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1245,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1246,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1247,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IF,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1248,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1249,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1250,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1251,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1252,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1253,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1254,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1255,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1256,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1257,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1258,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1259,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
126,Ex_Non_Material,null,null,808362,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1260,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IF_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1261,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1262,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1263,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1264,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1265,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1266,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1267,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1268,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1269,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
127,Ex_Non_Material,null,null,809768,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1270,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1271,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1272,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
